학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
1학년	공통교양	지역연구	RGC1022-03	중국연구	이원석	서울	화10.0-11.5/18:00-19:40	501-109(학림관 J111 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Chinese Studies
1학년	공통교양	지역연구	RGC1022-04	중국연구	김택경	일산	목2.0-3.5/10:00-12:00	1102-218(종합강의동 218 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Chinese Studies
1학년	공통교양	지역연구	RGC1023-01	인도연구	최경아	서울	월7.0-8.5/15:00-17:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Indian Studies
1학년	공통교양	지역연구	RGC1023-02	인도연구	최경아	서울	금1.0-2.5/09:00-11:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Indian Studies
1학년	공통교양	지역연구	RGC1023-03	인도연구	최경아	서울	금7.0-8.5/15:00-17:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Indian Studies
1학년	공통교양	지역연구	RGC1024-01	일본연구	한정선	서울	월7.0-8.5/15:00-17:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Japanese Studies
1학년	공통교양	지역연구	RGC1024-02	일본연구	이승희	서울	화5.0-6.5/13:00-15:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Japanese Studies
1학년	공통교양	지역연구	RGC1024-03	일본연구	한정선	서울	수4.0-5.5/12:00-14:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Japanese Studies
1학년	공통교양	지역연구	RGC1025-01	러시아연구	김동혁	서울	월7.0-8.5/15:00-17:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Russian Studies
1학년	공통교양	지역연구	RGC1025-02	러시아연구	홍웅호	서울	화5.0-6.5/13:00-15:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Russian Studies
1학년	공통교양	지역연구	RGC1025-03	러시아연구	홍웅호	서울	수4.0-5.5/12:00-14:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	Russian Studies
1학년	공통교양	지역연구	RGC1026-01	라틴아메리카연구	조구호	서울	월1.0-2.5/09:00-11:00	102-315(학술/문화관 K311 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1026-02	라틴아메리카연구	손혜현	서울	월7.0-8.5/15:00-17:00	501-413(학림관 J414 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1026-03	라틴아메리카연구	조구호	서울	금8.0-9.5/16:00-18:00	207-233(혜화관 233 233 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1026-04	라틴아메리카연구	손혜현	일산	금1.5-3.0/09:30-11:30	1102-219(종합강의동 219 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	LatinAmerican Studies
1학년	공통교양	지역연구	RGC1027-02	아프리카연구	이석호	서울	월7.0-8.5/15:00-17:00	307-333(명진관 A305 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	African Studies
1학년	공통교양	지역연구	RGC1027-03	아프리카연구	이석호	서울	목5.0-6.5/13:00-15:00	501-409(학림관 J413 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	African Studies
1학년	공통교양	지역연구	RGC1027-04	아프리카연구	이효선	일산	금1.5-3.0/09:30-11:30	1104-845(상영바이오관 845 세미나실1)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	African Studies
1학년	공통교양	지역연구	RGC1028-01	유럽연구	봉일원	서울	화5.0-6.5/13:00-15:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	European Studies
1학년	공통교양	지역연구	RGC1028-02	유럽연구	봉일원	서울	수4.0-5.5/12:00-14:00	102-219(학술/문화관 K211 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	European Studies
1학년	공통교양	지역연구	RGC1028-03	유럽연구	봉일원	서울	월7.0-8.5/15:00-17:00	102-217(학술/문화관 K210 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	European Studies
1학년	공통교양	지역연구	RGC1028-04	유럽연구	봉일원	서울	금8.0-9.5/16:00-18:00	102-217(학술/문화관 K210 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	수강대상 학사제도및학업이수가이드 참조	European Studies
1학년	공통교양	지역연구	RGC1028-05	유럽연구	심인보	일산	수2.0-3.5/10:00-12:00	1102-209(종합강의동 209 강의실)	2	2	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	European Studies
1학년	공통교양	영어	RGC1030-01	BasicEAS	임해경	서울	월1.0-2.5/09:00-11:00	102-356(학술/문화관 K302 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-02	BasicEAS	조성은	서울	월1.0-2.5/09:00-11:00	102-344(학술/문화관 K309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-03	BasicEAS	안삼경	서울	월7.0-8.5/15:00-17:00	102-356(학술/문화관 K302 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-04	BasicEAS	한미애	서울	월7.0-8.5/15:00-17:00	102-344(학술/문화관 K309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-05	BasicEAS	임해경	서울	화5.0-6.5/13:00-15:00	102-356(학술/문화관 K302 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-06	BasicEAS	박은숙	서울	화5.0-6.5/13:00-15:00	102-344(학술/문화관 K309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-07	BasicEAS	정성연	서울	수4.0-5.5/12:00-14:00	102-356(학술/문화관 K302 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-08	BasicEAS	양창헌	서울	수4.0-5.5/12:00-14:00	102-344(학술/문화관 K309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	외국인전용,E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-09	BasicEAS	박소영	서울	수4.0-5.5/12:00-14:00	102-361(학술/문화관 K304 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-10	BasicEAS	이광임	서울	목5.0-6.5/13:00-15:00	102-356(학술/문화관 K302 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-11	BasicEAS	김남희	서울	목5.0-6.5/13:00-15:00	102-344(학술/문화관 K309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-12	BasicEAS	정미경	서울	목5.0-6.5/13:00-15:00	102-458(학술/문화관 K403 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-13	BasicEAS	김남희	서울	금1.0-2.5/09:00-11:00	102-356(학술/문화관 K302 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-14	BasicEAS	최현숙	서울	금1.0-2.5/09:00-11:00	102-344(학술/문화관 K309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-15	BasicEAS	김현주	서울	금8.0-9.5/16:00-18:00	102-356(학술/문화관 K302 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-16	BasicEAS	하귀녀	서울	금8.0-9.5/16:00-18:00	102-344(학술/문화관 K309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-17	BasicEAS	방찬혁	서울	목13.0-14.5/20:40-22:20	202-387(사회과학/경영관 L305 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	글로벌무역학과전용/E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-18	BasicEAS	김상미	서울	목13.0-14.5/20:40-22:20	202-356(사회과학/경영관 L309 강의실)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	글로벌무역학과전용/E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1030-19	BasicEAS	김성규	일산	화5.0-6.5/13:00-15:00	1104-851(상영바이오관 851 세미나실3)	0	0	2	 0.0			이론				공교		문과대학	영어영문학부	BMC교과목,E3그룹	Basic English for Academic Success
1학년	공통교양	영어	RGC1033-001	EAS1	아이렌	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-460(학술/문화관 K404 강의실),102-460(학술/문화관 K404 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-002	EAS1	파나한	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-003	EAS1	사무엘	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-439(학술/문화관 K407 강의실),102-439(학술/문화관 K407 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-004	EAS1	브라이언킨	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-441(학술/문화관 K408 강의실),102-441(학술/문화관 K408 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-005	EAS1	로더릭	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	102-443(학술/문화관 K409 강의실),102-443(학술/문화관 K409 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-006	EAS1	피오나맥마틴	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-008	EAS1	알렉스	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-009	EAS1	벤자민다울링	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-010	EAS1	이안애쉬브릿지	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-011	EAS1	벤윌리스	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-012	EAS1	쉐넌	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-013	EAS1	키아란피에차카	서울	월1.0-2.0/09:00-10:30,금1.0-2.0/09:00-10:30	207-229(혜화관 229 229 강의실),207-229(혜화관 229 229 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-014	EAS1	로더릭	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	102-460(학술/문화관 K404 강의실),102-460(학술/문화관 K404 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-015	EAS1	사무엘	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-016	EAS1	아이렌	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	102-439(학술/문화관 K407 강의실),102-439(학술/문화관 K407 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-017	EAS1	캐서린무어	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	102-441(학술/문화관 K408 강의실),102-441(학술/문화관 K408 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-018	EAS1	벤윌리스	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	102-443(학술/문화관 K409 강의실),102-443(학술/문화관 K409 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-019	EAS1	제프벨리	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-020	EAS1	제로드홀	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-021	EAS1	크레이그블리스	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-022	EAS1	쉐넌	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	예술대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-023	EAS1	알렉스	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	이과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-024	EAS1	키아란피에차카	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	이과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-025	EAS1	벤자민다울링	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	경영대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-026	EAS1	이안애쉬브릿지	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-303(혜화관 303 303 강의실),207-303(혜화관 303 303 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-027	EAS1	제이미멜린추크	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	102-460(학술/문화관 K404 강의실),102-460(학술/문화관 K404 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-028	EAS1	로나백	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-031	EAS1	제임스락킷	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	102-443(학술/문화관 K409 강의실),102-443(학술/문화관 K409 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-032	EAS1	닉코디	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-033	EAS1	자이드존슨	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-035	EAS1	사무엘맥도널드	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-036	EAS1	패트릭	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-037	EAS1	마이클오코넬	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-038	EAS1	션커멘	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-039	EAS1	바트서플	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-229(혜화관 229 229 강의실),207-229(혜화관 229 229 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-041	EAS1	폴라로스	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-042	EAS1	제마	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	102-439(학술/문화관 K407 강의실),102-439(학술/문화관 K407 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-043	EAS1	제임스락킷	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	102-441(학술/문화관 K408 강의실),102-441(학술/문화관 K408 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-045	EAS1	사무엘맥도널드	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-047	EAS1	바트서플	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-048	EAS1	자이드존슨	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	207-112(혜화관 112 112 강의실),207-112(혜화관 112 112 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	이과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-049	EAS1	마이클오코넬	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	207-106(혜화관 106 106 강의실),207-106(혜화관 106 106 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-050	EAS1	션커멘	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	207-105(혜화관 105 105 강의실),207-105(혜화관 105 105 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-051	EAS1	패트릭	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	207-104(혜화관 104 104 강의실),207-104(혜화관 104 104 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	공과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-053	EAS1	브라이언오라스	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-460(학술/문화관 K404 강의실),102-460(학술/문화관 K404 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	문과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-054	EAS1	아이렌	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-462(학술/문화관 K405 강의실),102-462(학술/문화관 K405 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-055	EAS1	로더릭	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-439(학술/문화관 K407 강의실),102-439(학술/문화관 K407 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사범대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-056	EAS1	김명숙	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-441(학술/문화관 K408 강의실),102-441(학술/문화관 K408 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E1그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-057	EAS1	쉐넌	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-443(학술/문화관 K409 강의실),102-443(학술/문화관 K409 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	사과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-058	EAS1	캐서린무어	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-123(혜화관 123 123 강의실),207-123(혜화관 123 123 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	예술대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-059	EAS1	사무엘	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-122(혜화관 122 122 강의실),207-122(혜화관 122 122 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	이과대/E2,E3그룹	English for Academic Success1
1학년	공통교양	영어	RGC1033-060	EAS1	찰스크로이터	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-115(혜화관 115 115 강의실),207-115(혜화관 115 115 강의실)	3	3	0	 0.0			이론	외국어강의	영어		공교		행정및부속기관	교양외국어센터	E1그룹	English for Academic Success1
